gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaymentMethod,Churn
1,0.0,0,1,0.5555555555555556,0,0,0.2189054726368159,0.1785615235277803,0.1854184844400084,0.3566297847903865,0.2118769472739246,0.4307652077672445,1.0,0.2184069690682171,1.0,1.0,0.1960916786111063,0.1267299313850972,0
0,0.0,0,0,0.0138888888888888,1,1,0.3656716417910447,0.0041774521586391,0.0,0.3566297847903865,1.0,0.9999999999999998,1.0,1.0,0.8430737058446651,1.0,1.0,0.0,1
1,0.0,0,0,0.1111111111111111,1,1,0.56318407960199,0.0639733752426735,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,0
0,0.0,1,1,0.5833333333333333,1,1,0.7557213930348259,0.4815856984376444,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,0.8430737058446651,0.8731875917079581,1.0,1.0,1
1,0.0,1,1,0.4166666666666666,1,0,0.6686567164179105,0.2878686327077747,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,0.8430737058446651,1.0,1.0,1.0,0
0,0.0,0,0,0.0277777777777777,1,0,0.5149253731343283,0.0155079966719053,0.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,0.0366201037611325,1
1,0.0,1,1,0.9722222222222222,1,1,0.8243781094527362,0.806132707774799,0.0,1.0,0.2118769472739246,0.4307652077672445,0.4659836492899482,0.2184069690682171,0.8430737058446651,1.0,0.0,0.0,0
1,0.0,0,0,0.2361111111111111,1,1,0.0139303482587064,0.0384464269205879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1960916786111063,0.0366201037611325,0
0,0.0,1,1,0.0972222222222222,1,0,0.0159203980099502,0.0144795229730979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1267299313850972,0
1,1.0,0,0,0.1666666666666666,1,1,0.8079601990049752,0.1365096607192382,1.0,1.0,1.0,0.9999999999999998,0.4659836492899482,1.0,0.8430737058446651,0.8731875917079581,1.0,1.0,1
0,0.0,0,0,0.1527777777777777,1,0,0.0691542288557213,0.0261509660719238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1960916786111063,1.0,0
0,0.0,1,0,0.986111111111111,1,0,0.6716417910447761,0.7170368401590089,1.0,0.3566297847903865,0.2118769472739246,0.4307652077672445,0.4659836492899482,0.2184069690682171,0.8430737058446651,0.8731875917079581,0.0,0.0,0
0,0.0,0,0,0.1666666666666666,1,0,0.0144278606965173,0.0279710178422852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1960916786111063,0.1267299313850972,0
0,0.0,1,0,0.986111111111111,1,1,0.964179104477612,0.9313176019228993,1.0,1.0,0.2118769472739246,0.4307652077672445,0.4659836492899482,0.2184069690682171,0.8430737058446651,0.8731875917079581,0.0,0.0,0
1,0.0,1,0,0.3888888888888888,1,0,0.7796019900497512,0.3080220948506979,1.0,1.0,1.0,0.4307652077672445,0.4659836492899482,1.0,0.8430737058446651,1.0,1.0,0.0,0
1,0.0,1,1,0.5277777777777778,1,1,0.7601990049751244,0.4166416289174447,1.0,1.0,1.0,0.4307652077672445,0.4659836492899482,1.0,0.8430737058446651,1.0,1.0,1.0,1
1,0.0,1,0,0.8472222222222222,1,0,0.6233830845771144,0.5678157067578811,1.0,0.3566297847903865,1.0,0.4307652077672445,0.4659836492899482,1.0,0.8430737058446651,0.8731875917079581,0.0,0.0366201037611325,0
1,0.0,1,1,0.5972222222222222,1,0,0.0597014925373134,0.1223883701580844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1267299313850972,0
0,1.0,1,1,0.1944444444444444,1,1,0.771641791044776,0.153398585559767,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,0.8430737058446651,0.8731875917079581,1.0,1.0,0
0,0.0,1,0,1.0,1,0,0.8199004975124379,0.8453360451141722,1.0,1.0,0.2118769472739246,0.4307652077672445,0.4659836492899482,1.0,0.8430737058446651,1.0,0.0,0.0366201037611325,0
0,1.0,0,0,0.0277777777777777,0,0,0.0606965174129353,0.0026578533789405,0.1854184844400084,0.3566297847903865,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1
1,0.0,0,0,0.0138888888888888,1,1,0.0139303482587064,9.244707405010572e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0366201037611325,0
1,0.0,0,0,0.5972222222222222,1,1,0.5930348258706467,0.3867754460571322,1.0,1.0,1.0,0.4307652077672445,1.0,1.0,1.0,1.0,1.0,1.0,1
0,0.0,1,1,0.125,1,1,0.6676616915422885,0.0850281963575852,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,0.8430737058446651,1.0,1.0,0.0366201037611325,1
1,1.0,1,1,0.1111111111111111,1,1,0.618905472636816,0.0652445225108625,0.0,1.0,1.0,0.9999999999999998,1.0,1.0,0.8430737058446651,1.0,1.0,0.0,1
0,1.0,1,0,0.0416666666666666,1,1,0.6532338308457711,0.0287221503189424,0.0,1.0,1.0,0.9999999999999998,1.0,0.2184069690682171,0.8430737058446651,1.0,1.0,0.1267299313850972,1
0,0.0,0,0,0.4722222222222222,1,1,0.5149253731343283,0.2770234353332717,0.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,0.0,1
0,0.0,1,1,0.75,1,1,0.0646766169154228,0.1529190163631321,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1960916786111063,0.0366201037611325,0
1,0.0,0,0,0.3611111111111111,1,1,0.0203980099502487,0.0569011740778404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0.0,0,0,0.0138888888888888,1,1,0.0577114427860696,0.0006009059813256,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1267299313850972,1
1,0.0,0,0,0.7222222222222222,1,1,0.9059701492537312,0.6601356660811685,1.0,1.0,0.2118769472739246,0.9999999999999998,0.4659836492899482,0.2184069690682171,0.8430737058446651,0.8731875917079581,0.0,1.0,0
1,0.0,1,0,0.0138888888888888,1,0,0.5766169154228856,0.0066272996209669,0.0,1.0,1.0,0.9999999999999998,0.4659836492899482,1.0,1.0,1.0,1.0,1.0,1
1,0.0,1,0,0.5,1,1,0.763681592039801,0.3953730239437921,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,0.8430737058446651,0.8731875917079581,1.0,0.0366201037611325,0
0,0.0,0,0,0.0833333333333333,1,1,0.3104477611940298,0.0341765276878986,0.0,0.3566297847903865,0.2118769472739246,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,0
1,0.0,0,0,0.0138888888888888,1,0,0.2791044776119402,0.0031720902283442,0.0,0.3566297847903865,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,0.1267299313850972,1
0,0.0,0,0,0.0138888888888888,1,0,0.0159203980099502,0.0001155588425626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1267299313850972,0
1,0.0,1,1,0.9583333333333331,1,1,0.7353233830845771,0.7467470185818619,0.0,1.0,1.0,0.4307652077672445,1.0,0.2184069690682171,0.8430737058446651,1.0,0.0,0.1267299313850972,0
0,0.0,1,1,0.0138888888888888,1,0,0.0228855721393034,0.0001964500323564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1267299313850972,1
0,0.0,0,0,0.3888888888888888,0,1,0.1144278606965173,0.0891940926319681,0.1854184844400084,0.3566297847903865,1.0,0.9999999999999998,0.4659836492899482,1.0,1.0,1.0,1.0,0.1267299313850972,0
0,0.0,0,0,0.25,1,1,0.7149253731343282,0.1841892391605805,1.0,1.0,1.0,0.9999999999999998,1.0,0.2184069690682171,1.0,0.8731875917079581,1.0,1.0,1
0,0.0,1,0,0.875,1,1,0.6114427860696517,0.5509036701488398,1.0,0.3566297847903865,0.2118769472739246,0.4307652077672445,1.0,1.0,0.8430737058446651,0.8731875917079581,0.1960916786111063,0.0,0
0,0.0,1,1,0.4861111111111111,0,0,0.2253731343283582,0.1577089303873532,0.1854184844400084,0.3566297847903865,1.0,0.9999999999999998,1.0,0.2184069690682171,0.8430737058446651,1.0,0.1960916786111063,0.1267299313850972,0
0,0.0,0,1,0.6388888888888888,1,1,0.8651741293532339,0.5551446796708884,0.0,1.0,0.2118769472739246,0.4307652077672445,1.0,0.2184069690682171,0.8430737058446651,0.8731875917079581,0.1960916786111063,0.0366201037611325,1
1,0.0,0,0,0.7222222222222222,1,1,0.708457711442786,0.5268212073587871,1.0,1.0,1.0,0.9999999999999998,0.4659836492899482,1.0,1.0,0.8731875917079581,0.0,0.0,0
0,1.0,0,0,0.5138888888888888,1,1,0.5771144278606964,0.3261879449015438,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1
1,0.0,0,0,0.0555555555555555,1,1,0.0243781094527363,0.0074997688823148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1,0.0,0,0,0.9583333333333331,1,1,0.6293532338308457,0.6395488582786355,1.0,0.3566297847903865,0.2118769472739246,0.4307652077672445,0.4659836492899482,0.2184069690682171,1.0,0.8731875917079581,0.0,0.0,0
0,0.0,0,0,0.125,1,1,0.4104477611940298,0.0590736803180179,0.0,0.3566297847903865,1.0,0.9999999999999998,1.0,0.2184069690682171,0.8430737058446651,1.0,1.0,0.0366201037611325,0
1,0.0,0,0,0.0138888888888888,1,1,0.372636815920398,0.004258343348433,0.0,0.3566297847903865,1.0,0.9999999999999998,1.0,1.0,1.0,0.8731875917079581,1.0,0.1267299313850972,1
1,0.0,1,0,0.0972222222222222,1,1,0.508457711442786,0.049950309697698,0.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1
0,0.0,1,0,0.1666666666666666,1,0,0.2751243781094527,0.0562887122122584,0.0,0.3566297847903865,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,0.0366201037611325,0
1,1.0,1,0,0.2083333333333333,1,1,0.7786069651741293,0.15870851437552,1.0,1.0,0.2118769472739246,0.9999999999999998,0.4659836492899482,1.0,0.8430737058446651,1.0,1.0,1.0,0
1,0.0,0,0,0.6944444444444444,1,0,0.9562189054726368,0.6670345289821578,1.0,1.0,0.2118769472739246,0.4307652077672445,0.4659836492899482,0.2184069690682171,0.8430737058446651,0.8731875917079581,0.1960916786111063,0.0,0
1,0.0,1,0,0.986111111111111,1,0,0.0258706467661691,0.1757534436535083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1960916786111063,1.0,0
0,0.0,0,0,0.0555555555555555,1,0,0.518905472636816,0.0302937505777942,0.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1
1,0.0,1,0,0.986111111111111,1,1,0.6054726368159203,0.640889340852362,0.0,0.3566297847903865,1.0,0.4307652077672445,0.4659836492899482,0.2184069690682171,0.8430737058446651,0.8731875917079581,0.0,0.0,0
1,0.0,0,0,0.0416666666666666,1,1,0.7338308457711442,0.0286528150134048,0.0,1.0,1.0,0.9999999999999998,1.0,1.0,0.8430737058446651,0.8731875917079581,1.0,1.0,0
1,0.0,0,1,0.861111111111111,1,1,0.8537313432835821,0.7594122677267264,1.0,1.0,1.0,0.9999999999999998,0.4659836492899482,0.2184069690682171,0.8430737058446651,0.8731875917079581,0.0,1.0,0
1,0.0,0,1,0.1944444444444444,1,0,0.0169154228855721,0.028837709161505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1267299313850972,0
1,1.0,1,0,0.4444444444444444,1,1,0.617412935323383,0.2847600998428399,0.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,0.8731875917079581,1.0,0.0,1
1,0.0,0,0,0.5833333333333333,1,0,0.0154228855721393,0.096035176111676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1960916786111063,0.0366201037611325,0
0,0.0,1,1,0.1111111111111111,1,1,0.0159203980099502,0.0147626421373763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1267299313850972,0
1,0.0,1,1,0.9722222222222222,1,1,0.8746268656716417,0.8616356198576315,0.0,1.0,1.0,0.4307652077672445,0.4659836492899482,0.2184069690682171,0.8430737058446651,0.8731875917079581,0.1960916786111063,1.0,0
0,1.0,0,0,0.3611111111111111,1,1,0.6024875621890546,0.2296443098825922,0.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,0.8731875917079581,1.0,1.0,0
1,0.0,0,0,0.5,1,1,0.4691542288557214,0.2865339280761763,0.0,0.3566297847903865,1.0,0.4307652077672445,1.0,0.2184069690682171,1.0,0.8731875917079581,0.1960916786111063,0.1267299313850972,1
1,0.0,0,0,0.4027777777777777,0,0,0.172636815920398,0.1217701303503743,0.1854184844400084,0.3566297847903865,0.2118769472739246,0.9999999999999998,1.0,0.2184069690682171,1.0,1.0,0.1960916786111063,0.1267299313850972,0
1,0.0,1,1,0.9444444444444444,1,1,0.9442786069651742,0.9056519829897384,1.0,1.0,0.2118769472739246,0.4307652077672445,0.4659836492899482,0.2184069690682171,0.8430737058446651,0.8731875917079581,0.0,1.0,1
1,1.0,1,0,0.2222222222222222,1,1,0.6646766169154228,0.1585813996487011,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,0.8430737058446651,1.0,1.0,0.0,0
0,0.0,1,0,0.6388888888888888,1,0,0.3467661691542288,0.2820733567532587,1.0,0.3566297847903865,0.2118769472739246,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,0
0,1.0,0,0,0.0138888888888888,1,1,0.5203980099502488,0.0059743921604881,0.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1
0,0.0,1,0,0.1666666666666666,1,1,0.3283582089552238,0.0685552833502819,0.0,0.3566297847903865,1.0,0.4307652077672445,1.0,1.0,1.0,1.0,1.0,1.0,0
0,0.0,0,0,0.1111111111111111,1,0,0.663681592039801,0.0750612461865581,0.0,1.0,0.2118769472739246,0.9999999999999998,1.0,1.0,0.8430737058446651,1.0,1.0,1.0,1
0,1.0,1,0,0.75,1,1,0.8283582089552238,0.6187309327909772,1.0,1.0,1.0,0.4307652077672445,1.0,1.0,0.8430737058446651,0.8731875917079581,0.1960916786111063,0.0,1
1,1.0,0,0,0.0138888888888888,1,1,0.572139303482587,0.0065752981418138,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1
0,0.0,1,1,1.0,1,1,0.6094527363184079,0.6520812147545529,1.0,0.3566297847903865,0.2118769472739246,0.4307652077672445,0.4659836492899482,0.2184069690682171,1.0,0.8731875917079581,0.0,0.0366201037611325,0
1,0.0,0,0,0.1666666666666666,1,1,0.6288557213930348,0.1032113802348155,0.0,1.0,1.0,0.9999999999999998,1.0,1.0,0.8430737058446651,1.0,1.0,1.0,0
1,0.0,0,0,0.9027777777777776,1,0,0.7492537313432835,0.699177221040954,1.0,1.0,0.2118769472739246,0.9999999999999998,1.0,0.2184069690682171,1.0,0.8731875917079581,0.1960916786111063,1.0,0
1,0.0,1,1,0.4027777777777777,1,1,0.5223880597014925,0.2260273181103818,0.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1
0,0.0,0,0,0.4027777777777777,1,1,0.6034825870646766,0.2733313303133955,0.0,1.0,1.0,0.9999999999999998,1.0,1.0,0.8430737058446651,1.0,1.0,1.0,1
0,0.0,1,0,0.3888888888888888,1,0,0.0223880597014925,0.0628871221225848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1267299313850972,0
1,0.0,0,0,0.0138888888888888,1,0,0.0253731343283581,0.0002253397429971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1267299313850972,0
0,0.0,0,0,0.1527777777777777,1,0,0.4557213930348258,0.0826361283165387,0.0,0.3566297847903865,0.2118769472739246,0.9999999999999998,0.4659836492899482,1.0,1.0,0.8731875917079581,1.0,0.0366201037611325,0
1,0.0,0,0,0.0972222222222222,1,1,0.5104477611940298,0.058068318387723,0.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,0
0,1.0,0,0,0.3888888888888888,1,1,0.8746268656716417,0.3621209669963945,1.0,1.0,1.0,0.4307652077672445,0.4659836492899482,1.0,0.8430737058446651,0.8731875917079581,1.0,1.0,1
0,0.0,0,1,0.0555555555555555,1,1,0.6850746268656716,0.0372792826107053,1.0,1.0,1.0,0.9999999999999998,0.4659836492899482,0.2184069690682171,1.0,1.0,1.0,0.1267299313850972,1
0,1.0,1,1,0.3888888888888888,0,1,0.2074626865671641,0.1245435425718775,0.1854184844400084,0.3566297847903865,1.0,0.4307652077672445,1.0,1.0,1.0,0.8731875917079581,0.1960916786111063,1.0,0
1,0.0,1,1,0.986111111111111,1,0,0.0119402985074626,0.1571138023481557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1267299313850972,0
1,0.0,0,0,0.2361111111111111,1,1,0.0223880597014925,0.0400931404271054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1960916786111063,0.1267299313850972,0
0,0.0,1,1,0.3472222222222222,0,1,0.4014925373134328,0.1714662105944347,0.1854184844400084,0.3566297847903865,0.2118769472739246,0.4307652077672445,0.4659836492899482,1.0,0.8430737058446651,0.8731875917079581,1.0,0.0,1
0,0.0,1,1,0.5277777777777778,1,0,0.617412935323383,0.3512757696218914,0.0,0.3566297847903865,0.2118769472739246,0.4307652077672445,1.0,0.2184069690682171,0.8430737058446651,0.8731875917079581,0.1960916786111063,0.0,1
0,0.0,1,1,0.4861111111111111,1,1,0.0159203980099502,0.083260146066377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1267299313850972,0
0,0.0,0,0,0.6805555555555555,1,1,0.4129353233830846,0.336906027549228,1.0,0.3566297847903865,0.2118769472739246,0.4307652077672445,1.0,1.0,1.0,1.0,1.0,0.0,1
0,0.0,0,0,0.1666666666666666,1,1,0.3099502487562188,0.0685032818711287,0.0,0.3566297847903865,1.0,0.4307652077672445,1.0,1.0,1.0,1.0,1.0,1.0,0
1,0.0,1,0,1.0,1,1,0.7044776119402985,0.7205787186835536,1.0,0.3566297847903865,0.2118769472739246,0.4307652077672445,0.4659836492899482,0.2184069690682171,0.8430737058446651,0.8731875917079581,0.0,0.0366201037611325,0
0,0.0,1,0,0.5694444444444444,0,0,0.1711442786069651,0.1586391790699824,0.1854184844400084,0.3566297847903865,1.0,0.4307652077672445,1.0,0.2184069690682171,1.0,1.0,0.1960916786111063,0.1267299313850972,0
0,0.0,1,0,0.9722222222222222,0,0,0.4606965174129352,0.5184027456780993,0.1854184844400084,0.3566297847903865,0.2118769472739246,0.4307652077672445,0.4659836492899482,0.2184069690682171,0.8430737058446651,0.8731875917079581,0.0,0.0366201037611325,0
0,0.0,1,1,0.375,1,0,0.3144278606965174,0.1522256633077563,0.0,0.3566297847903865,1.0,0.4307652077672445,1.0,1.0,1.0,1.0,1.0,0.1267299313850972,0
0,1.0,1,0,0.9027777777777776,1,0,0.8656716417910447,0.7820502449847462,1.0,1.0,0.2118769472739246,0.9999999999999998,0.4659836492899482,1.0,0.8430737058446651,0.8731875917079581,1.0,0.0366201037611325,1
0,0.0,0,0,0.5,1,1,0.8049751243781095,0.4156362669871498,1.0,1.0,1.0,0.4307652077672445,1.0,1.0,0.8430737058446651,0.8731875917079581,1.0,1.0,1
0,0.0,0,0,0.5972222222222222,0,1,0.3064676616915422,0.2377449847462327,0.1854184844400084,0.3566297847903865,1.0,0.9999999999999998,0.4659836492899482,1.0,0.8430737058446651,0.8731875917079581,1.0,0.0366201037611325,1
0,0.0,1,0,0.8472222222222222,1,0,0.0701492537313432,0.1775041601183322,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366201037611325,0
0,0.0,1,1,0.1805555555555555,1,1,0.0149253731343283,0.0263300822778959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366201037611325,0
0,0.0,1,1,1.0,1,1,0.9049751243781096,0.8889479522973097,1.0,1.0,1.0,0.4307652077672445,0.4659836492899482,0.2184069690682171,0.8430737058446651,0.8731875917079581,0.0,0.0366201037611325,0
0,0.0,1,1,0.1111111111111111,1,0,0.0124378109452736,0.0162360173800499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366201037611325,0
0,1.0,1,1,0.986111111111111,1,0,0.5069651741293533,0.5735936488860127,1.0,0.3566297847903865,0.2118769472739246,0.4307652077672445,1.0,1.0,0.8430737058446651,1.0,0.1960916786111063,1.0,0
1,0.0,1,0,1.0,1,1,0.918905472636816,0.91792433206989,1.0,1.0,1.0,0.4307652077672445,0.4659836492899482,0.2184069690682171,0.8430737058446651,0.8731875917079581,0.0,0.0,0
1,0.0,0,0,0.5972222222222222,1,1,0.827363184079602,0.5210721549412961,1.0,1.0,1.0,0.4307652077672445,1.0,1.0,0.8430737058446651,0.8731875917079581,1.0,1.0,1
1,0.0,0,1,0.1944444444444444,1,0,0.5756218905472636,0.1197131829527595,0.0,0.3566297847903865,0.2118769472739246,0.4307652077672445,0.4659836492899482,0.2184069690682171,1.0,0.8731875917079581,0.0,0.0366201037611325,0
0,0.0,1,0,0.8888888888888888,1,0,0.0119402985074626,0.1394564112045853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,0.0,0,0,0.0138888888888888,1,1,0.6696517412935323,0.0077077747989276,0.0,1.0,1.0,0.9999999999999998,0.4659836492899482,1.0,0.8430737058446651,1.0,1.0,0.0,1
0,0.0,0,0,0.1111111111111111,1,0,0.3975124378109452,0.0520477026902098,0.0,0.3566297847903865,0.2118769472739246,0.4307652077672445,1.0,0.2184069690682171,1.0,1.0,0.1960916786111063,0.0366201037611325,0
1,1.0,1,0,0.0972222222222222,1,1,0.7039800995024875,0.0677868170472404,0.0,1.0,1.0,0.9999999999999998,1.0,1.0,0.8430737058446651,0.8731875917079581,1.0,1.0,0
1,0.0,1,1,0.8472222222222222,1,0,0.0213930348258706,0.1395488582786355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1960916786111063,0.1267299313850972,0
0,0.0,0,1,0.736111111111111,1,1,0.6601990049751243,0.51202967551077,1.0,0.3566297847903865,1.0,0.4307652077672445,0.4659836492899482,0.2184069690682171,0.8430737058446651,0.8731875917079581,0.1960916786111063,1.0,0
1,0.0,0,0,0.4722222222222222,1,1,0.3139303482587064,0.1982238605898123,0.0,0.3566297847903865,1.0,0.4307652077672445,1.0,1.0,1.0,1.0,1.0,1.0,0
0,0.0,0,0,0.0694444444444444,1,1,0.5711442786069653,0.043981695479338,0.0,1.0,1.0,0.9999999999999998,1.0,0.2184069690682171,1.0,1.0,1.0,0.1267299313850972,0
1,0.0,1,1,0.3888888888888888,1,0,0.4592039800995025,0.2060760839419432,1.0,0.3566297847903865,1.0,0.4307652077672445,1.0,1.0,1.0,0.8731875917079581,1.0,1.0,0
0,0.0,0,0,0.0416666666666666,1,1,0.3577114427860697,0.014046177313488,0.0,0.3566297847903865,1.0,0.9999999999999998,1.0,1.0,0.8430737058446651,1.0,1.0,1.0,0
1,1.0,1,0,0.0555555555555555,1,1,0.5587064676616916,0.0332520569473976,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,0.1267299313850972,1
0,0.0,1,0,0.986111111111111,1,0,0.7701492537313434,0.79020292132754,1.0,1.0,0.2118769472739246,0.4307652077672445,1.0,1.0,0.8430737058446651,1.0,0.1960916786111063,0.1267299313850972,0
0,1.0,0,0,0.5277777777777778,1,1,0.8089552238805969,0.4293473236572062,1.0,1.0,1.0,0.9999999999999998,1.0,0.2184069690682171,0.8430737058446651,0.8731875917079581,1.0,1.0,1
1,0.0,1,1,0.1111111111111111,1,1,0.3597014925373134,0.0527237219192012,0.0,0.3566297847903865,1.0,0.9999999999999998,1.0,1.0,0.8430737058446651,1.0,1.0,1.0,0
0,0.0,1,1,0.1805555555555555,1,0,0.3751243781094527,0.0826823518535638,0.0,0.3566297847903865,1.0,0.9999999999999998,1.0,1.0,1.0,0.8731875917079581,1.0,1.0,1
0,0.0,1,1,0.8472222222222222,1,0,0.6950248756218904,0.6364865489507257,1.0,0.3566297847903865,0.2118769472739246,0.4307652077672445,0.4659836492899482,0.2184069690682171,0.8430737058446651,0.8731875917079581,0.0,0.1267299313850972,0
0,0.0,0,0,0.625,1,1,0.6865671641791045,0.4533200055468244,1.0,1.0,1.0,0.9999999999999998,0.4659836492899482,0.2184069690682171,1.0,1.0,1.0,1.0,1
0,1.0,0,0,0.0833333333333333,1,1,0.5557213930348258,0.0499271979291855,0.0,1.0,0.2118769472739246,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,0
0,0.0,1,1,0.1666666666666666,1,0,0.0696517412935323,0.0295657298696496,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,0.0,1,1,0.0416666666666666,0,0,0.1139303482587064,0.0084184616806878,0.1854184844400084,0.3566297847903865,0.2118769472739246,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,0.0,1
0,0.0,0,0,0.0416666666666666,1,1,0.017412935323383,0.0049516964038088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1267299313850972,0
0,0.0,1,1,0.2083333333333333,1,0,0.5796019900497512,0.1313615142830729,0.0,0.3566297847903865,1.0,0.4307652077672445,0.4659836492899482,0.2184069690682171,0.8430737058446651,0.8731875917079581,1.0,0.0366201037611325,0
0,1.0,0,0,0.25,1,1,0.8492537313432834,0.2065614310807063,1.0,1.0,1.0,0.4307652077672445,1.0,0.2184069690682171,0.8430737058446651,0.8731875917079581,1.0,0.0,0
0,0.0,1,1,0.2916666666666666,1,1,0.4039800995024876,0.1382777110104465,0.0,0.3566297847903865,1.0,0.4307652077672445,1.0,1.0,0.8430737058446651,1.0,0.1960916786111063,0.0,0
1,0.0,1,1,0.0833333333333333,1,0,0.0711442786069651,0.0155368863825459,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1267299313850972,0
0,0.0,1,1,0.8888888888888888,0,1,0.3616915422885572,0.393437413330868,0.1854184844400084,0.3566297847903865,1.0,0.4307652077672445,1.0,0.2184069690682171,0.8430737058446651,0.8731875917079581,0.0,1.0,0
0,0.0,0,0,0.0694444444444444,1,1,0.6417910447761194,0.0460964222982342,1.0,1.0,1.0,0.9999999999999998,0.4659836492899482,0.2184069690682171,1.0,1.0,1.0,1.0,0
0,0.0,0,0,0.6388888888888888,1,1,0.7701492537313434,0.5368112692983267,0.0,1.0,0.2118769472739246,0.4307652077672445,0.4659836492899482,1.0,0.8430737058446651,1.0,0.1960916786111063,0.0,0
0,0.0,0,0,0.0416666666666666,1,1,0.5572139303482587,0.022123740408616,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1
1,0.0,0,0,0.0416666666666666,1,0,0.5597014925373134,0.0229499861329388,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,0
0,0.0,0,0,0.2222222222222222,1,1,0.4457711442786068,0.1211287787741517,1.0,0.3566297847903865,1.0,0.9999999999999998,1.0,1.0,1.0,0.8731875917079581,1.0,0.0366201037611325,0
